Timestamp;Date;Time;Date_time;ms;LEVEL;TEMPERATURE;CON_UCTIVITY;relative level
43388,75;2018-10-15;18:00:00;2018-10-15 18:00;0;7,467;6,6;349;0,164
43388,79;2018-10-15;19:00:00;2018-10-15 19:00;0;7,435;6,6;349;0,132
43388,83;2018-10-15;20:00:00;2018-10-15 20:00;0;7,456;6,6;349;0,153
43388,88;2018-10-15;21:00:00;2018-10-15 21:00;0;7,459;6,6;348;0,156
43388,92;2018-10-15;22:00:00;2018-10-15 22:00;0;7,452;6,6;348;0,149
43388,96;2018-10-15;23:00:00;2018-10-15 23:00;0;7,433;6,6;348;0,13
43389,00;2018-10-16;00:00:00;2018-10-16 00:00;0;7,461;6,6;348;0,158
43389,04;2018-10-16;01:00:00;2018-10-16 01:00;0;7,47;6,6;348;0,167
43389,08;2018-10-16;02:00:00;2018-10-16 02:00;0;7,455;6,6;348;0,152
43389,13;2018-10-16;03:00:00;2018-10-16 03:00;0;7,452;6,6;348;0,149
43389,17;2018-10-16;04:00:00;2018-10-16 04:00;0;7,462;6,6;348;0,159
43389,21;2018-10-16;05:00:00;2018-10-16 05:00;0;7,464;6,6;348;0,161
43389,25;2018-10-16;06:00:00;2018-10-16 06:00;0;7,456;6,6;348;0,153
43389,29;2018-10-16;07:00:00;2018-10-16 07:00;0;7,451;6,6;348;0,148
43389,33;2018-10-16;08:00:00;2018-10-16 08:00;0;7,46;6,6;348;0,157
43389,38;2018-10-16;09:00:00;2018-10-16 09:00;0;7,473;6,6;348;0,17
43389,42;2018-10-16;10:00:00;2018-10-16 10:00;0;7,469;6,6;348;0,166
43389,46;2018-10-16;11:00:00;2018-10-16 11:00;0;7,449;6,6;348;0,146
43389,50;2018-10-16;12:00:00;2018-10-16 12:00;0;7,442;6,6;348;0,139
43389,54;2018-10-16;13:00:00;2018-10-16 13:00;0;7,447;6,6;348;0,144
43389,58;2018-10-16;14:00:00;2018-10-16 14:00;0;7,47;6,6;348;0,167
43389,63;2018-10-16;15:00:00;2018-10-16 15:00;0;7,464;6,6;347;0,161
43389,67;2018-10-16;16:00:00;2018-10-16 16:00;0;7,458;6,6;347;0,155
43389,71;2018-10-16;17:00:00;2018-10-16 17:00;0;7,456;6,6;347;0,153
43389,75;2018-10-16;18:00:00;2018-10-16 18:00;0;7,444;6,6;347;0,141
43389,79;2018-10-16;19:00:00;2018-10-16 19:00;0;7,467;6,6;347;0,164
43389,83;2018-10-16;20:00:00;2018-10-16 20:00;0;7,442;6,6;347;0,139
43389,88;2018-10-16;21:00:00;2018-10-16 21:00;0;7,447;6,6;347;0,144
43389,92;2018-10-16;22:00:00;2018-10-16 22:00;0;7,44;6,6;347;0,137
43389,96;2018-10-16;23:00:00;2018-10-16 23:00;0;7,441;6,6;347;0,138
43390,00;2018-10-17;00:00:00;2018-10-17 00:00;0;7,445;6,6;347;0,142
43390,04;2018-10-17;01:00:00;2018-10-17 01:00;0;7,456;6,6;347;0,153
43390,08;2018-10-17;02:00:00;2018-10-17 02:00;0;7,463;6,6;346;0,16
43390,13;2018-10-17;03:00:00;2018-10-17 03:00;0;7,452;6,6;346;0,149
43390,17;2018-10-17;04:00:00;2018-10-17 04:00;0;7,441;6,6;346;0,138
43390,21;2018-10-17;05:00:00;2018-10-17 05:00;0;7,449;6,6;346;0,146
43390,25;2018-10-17;06:00:00;2018-10-17 06:00;0;7,447;6,6;346;0,144
43390,29;2018-10-17;07:00:00;2018-10-17 07:00;0;7,459;6,6;346;0,156
43390,33;2018-10-17;08:00:00;2018-10-17 08:00;0;7,468;6,6;346;0,165
43390,38;2018-10-17;09:00:00;2018-10-17 09:00;0;7,454;6,6;346;0,151
43390,42;2018-10-17;10:00:00;2018-10-17 10:00;0;7,447;6,6;346;0,144
43390,46;2018-10-17;11:00:00;2018-10-17 11:00;0;7,46;6,6;346;0,157
43390,50;2018-10-17;12:00:00;2018-10-17 12:00;0;7,458;6,6;346;0,155
43390,54;2018-10-17;13:00:00;2018-10-17 13:00;0;7,467;6,6;345;0,164
43390,58;2018-10-17;14:00:00;2018-10-17 14:00;0;7,452;6,6;345;0,149
43390,63;2018-10-17;15:00:00;2018-10-17 15:00;0;7,466;6,6;345;0,163
43390,67;2018-10-17;16:00:00;2018-10-17 16:00;0;7,444;6,6;345;0,141
43390,71;2018-10-17;17:00:00;2018-10-17 17:00;0;7,45;6,6;345;0,147
43390,75;2018-10-17;18:00:00;2018-10-17 18:00;0;7,443;6,6;345;0,14
43390,79;2018-10-17;19:00:00;2018-10-17 19:00;0;7,45;6,6;345;0,147
43390,83;2018-10-17;20:00:00;2018-10-17 20:00;0;7,453;6,6;345;0,15
43390,88;2018-10-17;21:00:00;2018-10-17 21:00;0;7,44;6,6;345;0,137
43390,92;2018-10-17;22:00:00;2018-10-17 22:00;0;7,442;6,6;345;0,139
43390,96;2018-10-17;23:00:00;2018-10-17 23:00;0;7,454;6,6;345;0,151
43391,00;2018-10-18;00:00:00;2018-10-18 00:00;0;7,449;6,6;344;0,146
43391,04;2018-10-18;01:00:00;2018-10-18 01:00;0;7,439;6,6;344;0,136
43391,08;2018-10-18;02:00:00;2018-10-18 02:00;0;7,438;6,6;344;0,135
43391,13;2018-10-18;03:00:00;2018-10-18 03:00;0;7,451;6,6;344;0,148
43391,17;2018-10-18;04:00:00;2018-10-18 04:00;0;7,457;6,6;344;0,154
43391,21;2018-10-18;05:00:00;2018-10-18 05:00;0;7,462;6,6;344;0,159
43391,25;2018-10-18;06:00:00;2018-10-18 06:00;0;7,461;6,6;344;0,158
43391,29;2018-10-18;07:00:00;2018-10-18 07:00;0;7,455;6,6;343;0,152
43391,33;2018-10-18;08:00:00;2018-10-18 08:00;0;7,458;6,6;343;0,155
43391,38;2018-10-18;09:00:00;2018-10-18 09:00;0;7,427;6,6;343;0,124
43391,42;2018-10-18;10:00:00;2018-10-18 10:00;0;7,457;6,6;343;0,154
43391,46;2018-10-18;11:00:00;2018-10-18 11:00;0;7,46;6,6;343;0,157
43391,50;2018-10-18;12:00:00;2018-10-18 12:00;0;7,442;6,6;343;0,139
43391,54;2018-10-18;13:00:00;2018-10-18 13:00;0;7,438;6,6;343;0,135
43391,58;2018-10-18;14:00:00;2018-10-18 14:00;0;7,464;6,6;343;0,161
43391,63;2018-10-18;15:00:00;2018-10-18 15:00;0;7,446;6,6;343;0,143
43391,67;2018-10-18;16:00:00;2018-10-18 16:00;0;7,443;6,6;343;0,14
43391,71;2018-10-18;17:00:00;2018-10-18 17:00;0;7,444;6,6;343;0,141
43391,75;2018-10-18;18:00:00;2018-10-18 18:00;0;7,442;6,6;343;0,139
43391,79;2018-10-18;19:00:00;2018-10-18 19:00;0;7,444;6,6;343;0,141
43391,83;2018-10-18;20:00:00;2018-10-18 20:00;0;7,456;6,6;343;0,153
43391,88;2018-10-18;21:00:00;2018-10-18 21:00;0;7,447;6,6;343;0,144
43391,92;2018-10-18;22:00:00;2018-10-18 22:00;0;7,458;6,6;342;0,155
43391,96;2018-10-18;23:00:00;2018-10-18 23:00;0;7,458;6,6;342;0,155
43392,00;2018-10-19;00:00:00;2018-10-19 00:00;0;7,462;6,6;342;0,159
43392,04;2018-10-19;01:00:00;2018-10-19 01:00;0;7,457;6,6;342;0,154
43392,08;2018-10-19;02:00:00;2018-10-19 02:00;0;7,445;6,6;342;0,142
43392,13;2018-10-19;03:00:00;2018-10-19 03:00;0;7,468;6,6;342;0,165
43392,17;2018-10-19;04:00:00;2018-10-19 04:00;0;7,456;6,6;342;0,153
43392,21;2018-10-19;05:00:00;2018-10-19 05:00;0;7,446;6,6;342;0,143
43392,25;2018-10-19;06:00:00;2018-10-19 06:00;0;7,445;6,6;342;0,142
43392,29;2018-10-19;07:00:00;2018-10-19 07:00;0;7,463;6,6;342;0,16
43392,33;2018-10-19;08:00:00;2018-10-19 08:00;0;7,442;6,6;342;0,139
43392,38;2018-10-19;09:00:00;2018-10-19 09:00;0;7,446;6,6;341;0,143
43392,42;2018-10-19;10:00:00;2018-10-19 10:00;0;7,424;6,6;341;0,121
43392,46;2018-10-19;11:00:00;2018-10-19 11:00;0;7,444;6,6;341;0,141
43392,50;2018-10-19;12:00:00;2018-10-19 12:00;0;7,442;6,6;341;0,139
43392,54;2018-10-19;13:00:00;2018-10-19 13:00;0;7,436;6,6;341;0,133
43392,58;2018-10-19;14:00:00;2018-10-19 14:00;0;7,453;6,6;341;0,15
43392,63;2018-10-19;15:00:00;2018-10-19 15:00;0;7,445;6,6;341;0,142
43392,67;2018-10-19;16:00:00;2018-10-19 16:00;0;7,436;6,6;341;0,133
43392,71;2018-10-19;17:00:00;2018-10-19 17:00;0;7,434;6,6;341;0,131
43392,75;2018-10-19;18:00:00;2018-10-19 18:00;0;7,451;6,6;341;0,148
43392,79;2018-10-19;19:00:00;2018-10-19 19:00;0;7,435;6,6;340;0,132
43392,83;2018-10-19;20:00:00;2018-10-19 20:00;0;7,451;6,6;340;0,148
43392,88;2018-10-19;21:00:00;2018-10-19 21:00;0;7,44;6,6;340;0,137
43392,92;2018-10-19;22:00:00;2018-10-19 22:00;0;7,449;6,6;340;0,146
43392,96;2018-10-19;23:00:00;2018-10-19 23:00;0;7,446;6,6;340;0,143
43393,00;2018-10-20;00:00:00;2018-10-20 00:00;0;7,446;6,6;340;0,143
43393,04;2018-10-20;01:00:00;2018-10-20 01:00;0;7,44;6,6;340;0,137
43393,08;2018-10-20;02:00:00;2018-10-20 02:00;0;7,431;6,6;340;0,128
43393,13;2018-10-20;03:00:00;2018-10-20 03:00;0;7,447;6,6;340;0,144
43393,17;2018-10-20;04:00:00;2018-10-20 04:00;0;7,436;6,6;340;0,133
43393,21;2018-10-20;05:00:00;2018-10-20 05:00;0;7,443;6,6;339;0,14
43393,25;2018-10-20;06:00:00;2018-10-20 06:00;0;7,44;6,6;339;0,137
43393,29;2018-10-20;07:00:00;2018-10-20 07:00;0;7,456;6,6;339;0,153
43393,33;2018-10-20;08:00:00;2018-10-20 08:00;0;7,425;6,6;339;0,122
43393,38;2018-10-20;09:00:00;2018-10-20 09:00;0;7,458;6,6;339;0,155
43393,42;2018-10-20;10:00:00;2018-10-20 10:00;0;7,446;6,6;339;0,143
43393,46;2018-10-20;11:00:00;2018-10-20 11:00;0;7,429;6,6;339;0,126
43393,50;2018-10-20;12:00:00;2018-10-20 12:00;0;7,432;6,6;338;0,129
43393,54;2018-10-20;13:00:00;2018-10-20 13:00;0;7,43;6,6;338;0,127
43393,58;2018-10-20;14:00:00;2018-10-20 14:00;0;7,43;6,6;338;0,127
43393,63;2018-10-20;15:00:00;2018-10-20 15:00;0;7,44;6,6;338;0,137
43393,67;2018-10-20;16:00:00;2018-10-20 16:00;0;7,431;6,6;338;0,128
43393,71;2018-10-20;17:00:00;2018-10-20 17:00;0;7,437;6,6;338;0,134
43393,75;2018-10-20;18:00:00;2018-10-20 18:00;0;7,446;6,6;338;0,143
43393,79;2018-10-20;19:00:00;2018-10-20 19:00;0;7,449;6,6;338;0,146
43393,83;2018-10-20;20:00:00;2018-10-20 20:00;0;7,436;6,6;338;0,133
43393,88;2018-10-20;21:00:00;2018-10-20 21:00;0;7,436;6,6;338;0,133
43393,92;2018-10-20;22:00:00;2018-10-20 22:00;0;7,437;6,6;338;0,134
43393,96;2018-10-20;23:00:00;2018-10-20 23:00;0;7,445;6,6;338;0,142
43394,00;2018-10-21;00:00:00;2018-10-21 00:00;0;7,432;6,6;338;0,129
43394,04;2018-10-21;01:00:00;2018-10-21 01:00;0;7,447;6,6;338;0,144
43394,08;2018-10-21;02:00:00;2018-10-21 02:00;0;7,443;6,6;337;0,14
43394,13;2018-10-21;03:00:00;2018-10-21 03:00;0;7,445;6,6;337;0,142
43394,17;2018-10-21;04:00:00;2018-10-21 04:00;0;7,436;6,6;337;0,133
43394,21;2018-10-21;05:00:00;2018-10-21 05:00;0;7,439;6,6;337;0,136
43394,25;2018-10-21;06:00:00;2018-10-21 06:00;0;7,453;6,6;337;0,15
43394,29;2018-10-21;07:00:00;2018-10-21 07:00;0;7,435;6,6;337;0,132
43394,33;2018-10-21;08:00:00;2018-10-21 08:00;0;7,434;6,6;337;0,131
43394,38;2018-10-21;09:00:00;2018-10-21 09:00;0;7,428;6,6;337;0,125
43394,42;2018-10-21;10:00:00;2018-10-21 10:00;0;7,436;6,6;337;0,133
43394,46;2018-10-21;11:00:00;2018-10-21 11:00;0;7,444;6,6;336;0,141
43394,50;2018-10-21;12:00:00;2018-10-21 12:00;0;7,438;6,6;336;0,135
43394,54;2018-10-21;13:00:00;2018-10-21 13:00;0;7,439;6,6;336;0,136
43394,58;2018-10-21;14:00:00;2018-10-21 14:00;0;7,426;6,6;336;0,123
43394,63;2018-10-21;15:00:00;2018-10-21 15:00;0;7,432;6,6;336;0,129
43394,67;2018-10-21;16:00:00;2018-10-21 16:00;0;7,44;6,6;336;0,137
43394,71;2018-10-21;17:00:00;2018-10-21 17:00;0;7,412;6,6;336;0,109
43394,75;2018-10-21;18:00:00;2018-10-21 18:00;0;7,434;6,6;336;0,131
43394,79;2018-10-21;19:00:00;2018-10-21 19:00;0;7,44;6,6;336;0,137
43394,83;2018-10-21;20:00:00;2018-10-21 20:00;0;7,446;6,6;335;0,143
43394,88;2018-10-21;21:00:00;2018-10-21 21:00;0;7,43;6,6;335;0,127
43394,92;2018-10-21;22:00:00;2018-10-21 22:00;0;7,445;6,6;335;0,142
43394,96;2018-10-21;23:00:00;2018-10-21 23:00;0;7,43;6,6;335;0,127
43395,00;2018-10-22;00:00:00;2018-10-22 00:00;0;7,412;6,6;335;0,109
43395,04;2018-10-22;01:00:00;2018-10-22 01:00;0;7,443;6,6;335;0,14
43395,08;2018-10-22;02:00:00;2018-10-22 02:00;0;7,44;6,6;335;0,137
43395,13;2018-10-22;03:00:00;2018-10-22 03:00;0;7,439;6,6;335;0,136
43395,17;2018-10-22;04:00:00;2018-10-22 04:00;0;7,421;6,6;334;0,118
43395,21;2018-10-22;05:00:00;2018-10-22 05:00;0;7,431;6,6;334;0,128
43395,25;2018-10-22;06:00:00;2018-10-22 06:00;0;7,44;6,6;334;0,137
43395,29;2018-10-22;07:00:00;2018-10-22 07:00;0;7,436;6,6;334;0,133
43395,33;2018-10-22;08:00:00;2018-10-22 08:00;0;7,417;6,6;334;0,114
43395,38;2018-10-22;09:00:00;2018-10-22 09:00;0;7,437;6,6;334;0,134
43395,42;2018-10-22;10:00:00;2018-10-22 10:00;0;7,427;6,6;334;0,124
43395,46;2018-10-22;11:00:00;2018-10-22 11:00;0;7,435;6,6;334;0,132
43395,50;2018-10-22;12:00:00;2018-10-22 12:00;0;7,427;6,6;334;0,124
43395,54;2018-10-22;13:00:00;2018-10-22 13:00;0;7,431;6,6;333;0,128
43395,58;2018-10-22;14:00:00;2018-10-22 14:00;0;7,442;6,6;333;0,139
43395,63;2018-10-22;15:00:00;2018-10-22 15:00;0;7,415;6,6;333;0,112
43395,67;2018-10-22;16:00:00;2018-10-22 16:00;0;7,432;6,6;333;0,129
43395,71;2018-10-22;17:00:00;2018-10-22 17:00;0;7,425;6,6;333;0,122
43395,75;2018-10-22;18:00:00;2018-10-22 18:00;0;7,433;6,6;333;0,13
43395,79;2018-10-22;19:00:00;2018-10-22 19:00;0;7,433;6,6;333;0,13
43395,83;2018-10-22;20:00:00;2018-10-22 20:00;0;7,436;6,6;333;0,133
43395,88;2018-10-22;21:00:00;2018-10-22 21:00;0;7,429;6,6;333;0,126
43395,92;2018-10-22;22:00:00;2018-10-22 22:00;0;7,441;6,6;333;0,138
43395,96;2018-10-22;23:00:00;2018-10-22 23:00;0;7,425;6,6;333;0,122
43396,00;2018-10-23;00:00:00;2018-10-23 00:00;0;7,434;6,6;333;0,131
43396,04;2018-10-23;01:00:00;2018-10-23 01:00;0;7,422;6,6;333;0,119
43396,08;2018-10-23;02:00:00;2018-10-23 02:00;0;7,453;6,6;333;0,15
43396,13;2018-10-23;03:00:00;2018-10-23 03:00;0;7,442;6,6;332;0,139
43396,17;2018-10-23;04:00:00;2018-10-23 04:00;0;7,425;6,6;332;0,122
43396,21;2018-10-23;05:00:00;2018-10-23 05:00;0;7,452;6,6;332;0,149
43396,25;2018-10-23;06:00:00;2018-10-23 06:00;0;7,452;6,6;332;0,149
43396,29;2018-10-23;07:00:00;2018-10-23 07:00;0;7,446;6,6;332;0,143
43396,33;2018-10-23;08:00:00;2018-10-23 08:00;0;7,433;6,6;332;0,13
43396,38;2018-10-23;09:00:00;2018-10-23 09:00;0;7,44;6,6;332;0,137
43396,42;2018-10-23;10:00:00;2018-10-23 10:00;0;7,451;6,6;331;0,148
43396,46;2018-10-23;11:00:00;2018-10-23 11:00;0;7,465;6,6;331;0,162
43396,50;2018-10-23;12:00:00;2018-10-23 12:00;0;7,442;6,6;331;0,139
43396,54;2018-10-23;13:00:00;2018-10-23 13:00;0;7,449;6,6;331;0,146
43396,58;2018-10-23;14:00:00;2018-10-23 14:00;0;7,441;6,6;331;0,138
43396,63;2018-10-23;15:00:00;2018-10-23 15:00;0;7,451;6,6;331;0,148
43396,67;2018-10-23;16:00:00;2018-10-23 16:00;0;7,45;6,6;331;0,147
43396,71;2018-10-23;17:00:00;2018-10-23 17:00;0;7,464;6,6;331;0,161
43396,75;2018-10-23;18:00:00;2018-10-23 18:00;0;7,463;6,6;331;0,16
43396,79;2018-10-23;19:00:00;2018-10-23 19:00;0;7,449;6,6;330;0,146
43396,83;2018-10-23;20:00:00;2018-10-23 20:00;0;7,452;6,6;330;0,149
43396,88;2018-10-23;21:00:00;2018-10-23 21:00;0;7,454;6,6;330;0,151
43396,92;2018-10-23;22:00:00;2018-10-23 22:00;0;7,448;6,6;330;0,145
43396,96;2018-10-23;23:00:00;2018-10-23 23:00;0;7,467;6,6;330;0,164
43397,00;2018-10-24;00:00:00;2018-10-24 00:00;0;7,455;6,6;330;0,152
43397,04;2018-10-24;01:00:00;2018-10-24 01:00;0;7,455;6,6;330;0,152
43397,08;2018-10-24;02:00:00;2018-10-24 02:00;0;7,457;6,6;330;0,154
43397,13;2018-10-24;03:00:00;2018-10-24 03:00;0;7,47;6,6;330;0,167
43397,17;2018-10-24;04:00:00;2018-10-24 04:00;0;7,476;6,6;329;0,173
43397,21;2018-10-24;05:00:00;2018-10-24 05:00;0;7,462;6,6;329;0,159
43397,25;2018-10-24;06:00:00;2018-10-24 06:00;0;7,477;6,6;329;0,174
43397,29;2018-10-24;07:00:00;2018-10-24 07:00;0;7,462;6,6;329;0,159
43397,33;2018-10-24;08:00:00;2018-10-24 08:00;0;7,471;6,6;329;0,168
43397,38;2018-10-24;09:00:00;2018-10-24 09:00;0;7,463;6,6;329;0,16
43397,42;2018-10-24;10:00:00;2018-10-24 10:00;0;7,457;6,6;329;0,154
43397,46;2018-10-24;11:00:00;2018-10-24 11:00;0;7,452;6,6;329;0,149
43397,50;2018-10-24;12:00:00;2018-10-24 12:00;0;7,462;6,6;329;0,159
43397,54;2018-10-24;13:00:00;2018-10-24 13:00;0;7,463;6,6;329;0,16
43397,58;2018-10-24;14:00:00;2018-10-24 14:00;0;7,458;6,6;329;0,155
43397,63;2018-10-24;15:00:00;2018-10-24 15:00;0;7,466;6,6;329;0,163
43397,67;2018-10-24;16:00:00;2018-10-24 16:00;0;7,454;6,6;329;0,151
43397,71;2018-10-24;17:00:00;2018-10-24 17:00;0;7,461;6,6;328;0,158
43397,75;2018-10-24;18:00:00;2018-10-24 18:00;0;7,467;6,6;328;0,164
43397,79;2018-10-24;19:00:00;2018-10-24 19:00;0;7,46;6,6;328;0,157
43397,83;2018-10-24;20:00:00;2018-10-24 20:00;0;7,478;6,6;328;0,175
43397,88;2018-10-24;21:00:00;2018-10-24 21:00;0;7,473;6,6;328;0,17
43397,92;2018-10-24;22:00:00;2018-10-24 22:00;0;7,477;6,6;328;0,174
43397,96;2018-10-24;23:00:00;2018-10-24 23:00;0;7,486;6,6;328;0,183
43398,00;2018-10-25;00:00:00;2018-10-25 00:00;0;7,461;6,6;328;0,158
43398,04;2018-10-25;01:00:00;2018-10-25 01:00;0;7,467;6,6;328;0,164
43398,08;2018-10-25;02:00:00;2018-10-25 02:00;0;7,461;6,6;327;0,158
43398,13;2018-10-25;03:00:00;2018-10-25 03:00;0;7,449;6,6;327;0,146
43398,17;2018-10-25;04:00:00;2018-10-25 04:00;0;7,473;6,6;327;0,17
43398,21;2018-10-25;05:00:00;2018-10-25 05:00;0;7,465;6,6;327;0,162
43398,25;2018-10-25;06:00:00;2018-10-25 06:00;0;7,468;6,6;327;0,165
43398,29;2018-10-25;07:00:00;2018-10-25 07:00;0;7,48;6,6;327;0,177
43398,33;2018-10-25;08:00:00;2018-10-25 08:00;0;7,476;6,6;327;0,173
43398,38;2018-10-25;09:00:00;2018-10-25 09:00;0;7,459;6,6;327;0,156
43398,42;2018-10-25;10:00:00;2018-10-25 10:00;0;7,467;6,6;326;0,164
43398,46;2018-10-25;11:00:00;2018-10-25 11:00;0;7,48;6,6;326;0,177
43398,50;2018-10-25;12:00:00;2018-10-25 12:00;0;7,473;6,6;326;0,17
43398,54;2018-10-25;13:00:00;2018-10-25 13:00;0;7,453;6,6;326;0,15
43398,58;2018-10-25;14:00:00;2018-10-25 14:00;0;7,475;6,6;326;0,172
43398,63;2018-10-25;15:00:00;2018-10-25 15:00;0;7,457;6,6;326;0,154
43398,67;2018-10-25;16:00:00;2018-10-25 16:00;0;7,462;6,6;326;0,159
43398,71;2018-10-25;17:00:00;2018-10-25 17:00;0;7,482;6,6;326;0,179
43398,75;2018-10-25;18:00:00;2018-10-25 18:00;0;7,474;6,6;325;0,171
43398,79;2018-10-25;19:00:00;2018-10-25 19:00;0;7,469;6,6;326;0,166
43398,83;2018-10-25;20:00:00;2018-10-25 20:00;0;7,475;6,6;325;0,172
43398,88;2018-10-25;21:00:00;2018-10-25 21:00;0;7,472;6,6;325;0,169
43398,92;2018-10-25;22:00:00;2018-10-25 22:00;0;7,47;6,6;325;0,167
43398,96;2018-10-25;23:00:00;2018-10-25 23:00;0;7,48;6,6;325;0,177
43399,00;2018-10-26;00:00:00;2018-10-26 00:00;0;7,447;6,6;325;0,144
43399,04;2018-10-26;01:00:00;2018-10-26 01:00;0;7,486;6,6;325;0,183
43399,08;2018-10-26;02:00:00;2018-10-26 02:00;0;7,494;6,6;325;0,191
43399,13;2018-10-26;03:00:00;2018-10-26 03:00;0;7,47;6,6;325;0,167
43399,17;2018-10-26;04:00:00;2018-10-26 04:00;0;7,473;6,6;324;0,17
43399,21;2018-10-26;05:00:00;2018-10-26 05:00;0;7,467;6,6;324;0,164
43399,25;2018-10-26;06:00:00;2018-10-26 06:00;0;7,482;6,6;324;0,179
43399,29;2018-10-26;07:00:00;2018-10-26 07:00;0;7,478;6,6;324;0,175
43399,33;2018-10-26;08:00:00;2018-10-26 08:00;0;7,465;6,6;324;0,162
43399,38;2018-10-26;09:00:00;2018-10-26 09:00;0;7,473;6,6;324;0,17
43399,42;2018-10-26;10:00:00;2018-10-26 10:00;0;7,469;6,6;324;0,166
43399,46;2018-10-26;11:00:00;2018-10-26 11:00;0;7,49;6,6;324;0,187
43399,50;2018-10-26;12:00:00;2018-10-26 12:00;0;7,469;6,6;324;0,166
43399,54;2018-10-26;13:00:00;2018-10-26 13:00;0;7,457;6,6;324;0,154
43399,58;2018-10-26;14:00:00;2018-10-26 14:00;0;7,468;6,6;324;0,165
43399,63;2018-10-26;15:00:00;2018-10-26 15:00;0;7,48;6,6;324;0,177
43399,67;2018-10-26;16:00:00;2018-10-26 16:00;0;7,479;6,6;324;0,176
43399,71;2018-10-26;17:00:00;2018-10-26 17:00;0;7,482;6,6;323;0,179
43399,75;2018-10-26;18:00:00;2018-10-26 18:00;0;7,492;6,6;323;0,189
43399,79;2018-10-26;19:00:00;2018-10-26 19:00;0;7,485;6,6;323;0,182
43399,83;2018-10-26;20:00:00;2018-10-26 20:00;0;7,482;6,6;323;0,179
43399,88;2018-10-26;21:00:00;2018-10-26 21:00;0;7,492;6,6;323;0,189
43399,92;2018-10-26;22:00:00;2018-10-26 22:00;0;7,466;6,6;323;0,163
43399,96;2018-10-26;23:00:00;2018-10-26 23:00;0;7,493;6,6;323;0,19
43400,00;2018-10-27;00:00:00;2018-10-27 00:00;0;7,479;6,6;323;0,176
43400,04;2018-10-27;01:00:00;2018-10-27 01:00;0;7,508;6,6;323;0,205
43400,08;2018-10-27;02:00:00;2018-10-27 02:00;0;7,498;6,6;323;0,195
43400,13;2018-10-27;03:00:00;2018-10-27 03:00;0;7,483;6,6;322;0,18
43400,17;2018-10-27;04:00:00;2018-10-27 04:00;0;7,489;6,6;322;0,186
43400,21;2018-10-27;05:00:00;2018-10-27 05:00;0;7,49;6,6;322;0,187
43400,25;2018-10-27;06:00:00;2018-10-27 06:00;0;7,49;6,6;322;0,187
43400,29;2018-10-27;07:00:00;2018-10-27 07:00;0;7,481;6,6;322;0,178
43400,33;2018-10-27;08:00:00;2018-10-27 08:00;0;7,487;6,6;322;0,184
43400,38;2018-10-27;09:00:00;2018-10-27 09:00;0;7,488;6,6;322;0,185
43400,42;2018-10-27;10:00:00;2018-10-27 10:00;0;7,527;6,6;322;0,224
43400,46;2018-10-27;11:00:00;2018-10-27 11:00;0;7,483;6,6;321;0,18
43400,50;2018-10-27;12:00:00;2018-10-27 12:00;0;7,496;6,6;321;0,193
43400,54;2018-10-27;13:00:00;2018-10-27 13:00;0;7,497;6,6;321;0,194
43400,58;2018-10-27;14:00:00;2018-10-27 14:00;0;7,489;6,6;321;0,186
43400,63;2018-10-27;15:00:00;2018-10-27 15:00;0;7,471;6,6;321;0,168
43400,67;2018-10-27;16:00:00;2018-10-27 16:00;0;7,479;6,6;321;0,176
43400,71;2018-10-27;17:00:00;2018-10-27 17:00;0;7,504;6,6;321;0,201
43400,75;2018-10-27;18:00:00;2018-10-27 18:00;0;7,48;6,6;321;0,177
43400,79;2018-10-27;19:00:00;2018-10-27 19:00;0;7,489;6,6;320;0,186
43400,83;2018-10-27;20:00:00;2018-10-27 20:00;0;7,489;6,6;320;0,186
43400,88;2018-10-27;21:00:00;2018-10-27 21:00;0;7,485;6,6;320;0,182
43400,92;2018-10-27;22:00:00;2018-10-27 22:00;0;7,491;6,6;320;0,188
43400,96;2018-10-27;23:00:00;2018-10-27 23:00;0;7,505;6,6;320;0,202
43401,00;2018-10-28;00:00:00;2018-10-28 00:00;0;7,492;6,6;320;0,189
43401,04;2018-10-28;01:00:00;2018-10-28 01:00;0;7,513;6,6;320;0,21
43401,08;2018-10-28;02:00:00;2018-10-28 02:00;0;7,493;6,6;320;0,19
43401,13;2018-10-28;03:00:00;2018-10-28 03:00;0;7,498;6,6;320;0,195
43401,17;2018-10-28;04:00:00;2018-10-28 04:00;0;7,491;6,6;320;0,188
43401,21;2018-10-28;05:00:00;2018-10-28 05:00;0;7,52;6,6;319;0,217
43401,25;2018-10-28;06:00:00;2018-10-28 06:00;0;7,501;6,6;319;0,198
43401,29;2018-10-28;07:00:00;2018-10-28 07:00;0;7,499;6,6;319;0,196
43401,33;2018-10-28;08:00:00;2018-10-28 08:00;0;7,502;6,6;319;0,199
43401,38;2018-10-28;09:00:00;2018-10-28 09:00;0;7,5;6,6;319;0,197
43401,42;2018-10-28;10:00:00;2018-10-28 10:00;0;7,505;6,6;319;0,202
43401,46;2018-10-28;11:00:00;2018-10-28 11:00;0;7,505;6,6;319;0,202
43401,50;2018-10-28;12:00:00;2018-10-28 12:00;0;7,5;6,6;319;0,197
43401,54;2018-10-28;13:00:00;2018-10-28 13:00;0;7,489;6,6;319;0,186
43401,58;2018-10-28;14:00:00;2018-10-28 14:00;0;7,512;6,6;319;0,209
43401,63;2018-10-28;15:00:00;2018-10-28 15:00;0;7,497;6,6;319;0,194
